Age,Gender,Occupation,ScreenTime,SocialMedia,Gaming,Streaming,WorkEducation,Unlocks,AppSwitching,Notifications,LateNightUsage,SleepHours,MoodScore,PhysicalActivity,HeartRate,AddictionLevel
34,Female,Student,9.2,3.4,3.0,0.6,0.9,153,13,514,0.6,7.4,4,2.1,76,Moderate
39,Other,Unemployed,11.6,2.9,3.6,1.7,2.2,22,45,167,1.2,6.9,5,1.7,73,Moderate
45,Male,Professional,10.5,1.7,1.6,5.0,1.3,243,15,373,0.7,5.5,5,1.0,72,High
64,Other,Self-employed,10.1,2.2,2.1,3.4,0.6,99,49,268,0.3,4.1,4,2.4,73,Low
26,Female,Professional,9.1,1.4,3.6,0.8,1.8,180,31,312,2.2,6.1,7,0.3,83,High
43,Other,Self-employed,11.0,2.8,1.9,2.6,2.2,85,36,213,3.0,8.6,2,0.7,84,Moderate
37,Other,Unemployed,11.9,0.7,1.8,4.9,3.7,145,45,270,2.0,8.0,5,1.1,84,Moderate
59,Other,Professional,22.2,5.4,3.1,5.0,7.8,126,25,353,1.1,8.9,3,1.4,85,High
42,Male,Student,16.7,1.4,3.5,2.4,7.5,77,16,568,0.4,8.0,9,0.1,74,High
30,Other,Self-employed,19.7,5.4,3.0,4.5,6.0,173,11,288,3.4,7.6,4,2.1,88,High
20,Male,Student,15.9,5.2,0.4,3.2,5.2,118,26,525,2.6,4.4,3,0.5,82,High
40,Female,Self-employed,17.0,3.0,1.9,2.8,7.6,47,36,570,0.6,8.9,6,2.7,84,Moderate
62,Female,Unemployed,8.5,3.2,0.8,2.4,1.1,190,58,292,1.2,5.5,9,0.9,82,Moderate
50,Other,Professional,11.2,2.2,1.3,4.5,2.6,94,7,298,3.1,5.2,4,0.8,87,Moderate
15,Male,Self-employed,16.3,6.0,1.9,3.3,4.4,129,16,223,3.0,4.1,2,0.4,87,High
14,Female,Professional,14.5,4.2,0.9,2.0,6.5,235,17,133,2.7,6.0,8,2.3,87,High
40,Male,Self-employed,16.4,5.7,2.1,2.7,5.0,35,26,158,0.4,8.5,2,2.8,84,High
63,Male,Self-employed,14.8,2.8,2.6,2.5,6.5,108,46,139,2.6,7.8,4,2.4,86,High
22,Other,Unemployed,14.2,5.4,3.5,2.5,1.2,42,42,180,2.4,6.9,2,2.6,80,High
44,Other,Self-employed,9.2,3.0,0.8,1.9,1.5,206,57,474,2.4,7.7,9,1.9,86,High
49,Male,Student,16.7,5.3,1.2,3.3,5.9,122,32,70,3.3,4.3,1,1.0,79,High
22,Male,Self-employed,6.9,1.2,1.6,0.7,2.8,54,56,590,0.5,4.9,1,2.2,72,Low
38,Other,Self-employed,14.8,4.0,0.9,4.5,3.5,236,9,306,0.1,6.3,7,0.6,79,High
44,Male,Self-employed,15.1,4.2,1.3,2.4,6.3,144,34,198,0.9,7.3,7,0.0,74,High
32,Other,Unemployed,12.8,4.1,3.5,4.1,0.6,188,59,160,0.4,6.8,8,1.1,82,High
50,Male,Professional,9.5,3.0,0.6,3.8,1.3,136,36,362,3.1,4.8,3,1.8,82,Moderate
42,Other,Professional,11.7,4.3,1.8,2.6,2.4,128,49,221,0.3,8.1,4,2.0,71,Moderate
49,Male,Unemployed,13.1,1.8,1.2,1.4,7.1,116,24,405,1.5,4.7,3,1.3,87,High
57,Other,Student,10.9,3.8,0.3,3.0,3.2,169,24,532,3.6,5.3,10,2.6,83,High
13,Male,Student,11.9,3.5,0.4,4.8,2.0,93,45,478,3.6,8.7,2,2.4,85,High
38,Female,Unemployed,13.4,2.3,3.1,1.3,5.4,148,13,111,1.4,8.7,6,0.0,83,High
47,Female,Professional,11.8,4.8,3.4,1.7,0.2,65,11,456,2.4,4.8,3,2.1,81,High
22,Male,Student,16.4,0.9,3.0,5.0,6.2,121,11,118,0.8,5.1,4,2.2,72,High
58,Female,Unemployed,14.4,1.4,2.2,4.5,5.6,41,30,372,0.3,7.2,1,2.3,72,Low
29,Male,Professional,10.7,3.1,3.1,3.0,0.4,51,37,314,3.1,8.2,8,2.3,85,Moderate
12,Male,Student,15.5,5.4,0.6,3.6,4.0,234,54,105,0.0,6.8,2,0.5,76,High
46,Female,Student,13.4,3.7,3.1,2.5,3.2,177,35,391,3.3,5.4,9,0.6,90,High
46,Male,Unemployed,11.4,5.1,1.7,2.3,1.3,106,48,69,1.3,5.4,7,1.6,79,High
42,Other,Professional,11.9,3.3,3.0,2.5,1.2,62,18,109,0.5,4.2,7,1.0,79,High
39,Male,Student,11.1,4.8,0.9,2.4,1.3,130,51,373,2.0,4.0,1,1.8,73,High
50,Male,Unemployed,14.9,2.3,3.3,3.5,4.8,31,39,192,3.9,4.6,2,1.4,78,High
12,Female,Student,12.2,5.0,2.3,2.0,1.4,102,34,514,2.9,9.0,5,0.8,83,High
36,Other,Professional,5.1,2.7,0.0,1.3,0.5,218,39,347,3.0,5.0,3,2.0,86,High
54,Male,Self-employed,18.3,3.6,2.1,3.7,7.7,174,23,149,1.6,6.7,8,1.4,73,High
49,Male,Student,5.5,1.5,1.2,0.6,0.3,173,13,62,1.8,4.9,9,2.5,81,Moderate
31,Male,Professional,16.6,5.6,0.2,3.7,5.3,165,22,449,3.4,8.3,4,0.1,82,High
14,Male,Student,16.1,4.4,1.8,1.7,7.5,111,5,325,0.3,7.3,6,0.7,84,High
62,Male,Self-employed,9.4,5.2,1.2,1.4,0.3,94,21,239,0.2,7.7,9,0.0,70,Low
13,Male,Self-employed,13.5,1.6,0.8,2.2,7.7,213,26,516,2.8,8.1,5,1.3,89,High
29,Other,Student,8.7,0.9,1.4,1.0,4.0,100,16,302,1.1,8.1,7,0.6,77,Low
55,Other,Unemployed,12.2,2.4,0.7,2.2,6.3,208,59,216,4.0,4.0,2,0.7,79,High
21,Male,Student,12.5,3.3,1.2,1.0,5.0,193,22,273,4.0,7.4,4,2.1,79,High
16,Male,Professional,14.3,4.9,0.5,2.7,4.9,48,6,480,2.6,8.1,9,2.4,90,High
20,Female,Unemployed,11.3,2.7,0.3,1.3,6.3,179,28,425,1.9,4.3,10,0.8,83,High
13,Other,Professional,8.7,2.0,3.6,1.1,0.5,162,43,101,0.0,6.7,2,1.8,74,High
45,Other,Professional,12.9,2.5,3.6,3.1,3.1,207,8,440,2.4,4.9,4,1.7,86,High
49,Male,Unemployed,19.3,4.4,3.3,3.3,7.8,229,27,150,0.4,5.1,9,0.0,78,High
42,Other,Self-employed,5.0,2.3,0.9,0.5,0.4,175,8,309,3.6,8.2,9,2.8,79,Low
21,Other,Professional,14.0,5.9,2.9,2.2,2.1,174,25,215,0.5,6.3,6,1.0,76,High
61,Female,Student,10.9,1.5,2.4,0.9,5.4,188,31,387,0.4,4.9,6,0.9,81,Moderate
23,Female,Self-employed,10.6,4.6,0.2,3.8,0.8,134,15,411,2.9,7.7,2,1.8,81,High
47,Other,Self-employed,16.5,3.7,3.6,3.6,4.3,66,28,191,0.6,8.5,3,1.1,71,High
32,Other,Unemployed,13.3,1.8,4.0,0.7,5.7,52,31,101,2.3,7.4,1,0.9,72,Moderate
60,Other,Student,19.3,4.6,2.8,4.7,6.1,63,40,466,3.2,8.6,9,2.2,83,High
58,Male,Student,14.7,3.0,0.9,4.8,4.5,69,31,345,0.0,5.4,2,2.2,85,Moderate
17,Female,Self-employed,13.4,4.3,2.2,2.0,4.0,29,59,418,0.6,6.2,6,2.1,87,High
59,Male,Professional,12.8,4.1,0.4,1.1,5.7,171,32,208,0.7,4.5,4,2.6,73,High
60,Female,Professional,6.4,1.1,1.2,1.0,1.2,141,51,460,2.2,4.4,10,1.5,86,Low
14,Female,Student,18.9,5.1,2.9,4.3,5.4,53,38,230,3.2,6.0,3,2.0,87,High
21,Female,Self-employed,16.6,4.2,1.2,2.6,7.4,126,6,386,3.4,7.4,10,3.0,79,High
16,Other,Self-employed,13.0,4.8,0.6,0.5,5.5,110,45,527,0.3,7.8,10,0.7,79,High
57,Female,Self-employed,9.3,3.0,0.0,4.7,0.4,39,30,490,2.0,4.8,5,2.5,79,Low
37,Male,Unemployed,11.8,1.6,2.3,3.2,4.0,44,49,271,3.5,7.1,9,0.6,88,Moderate
32,Female,Student,17.0,2.3,3.9,3.6,5.8,74,19,131,0.3,6.6,5,1.3,75,High
56,Male,Student,13.2,5.5,1.9,4.2,0.3,237,28,437,0.1,8.0,6,1.2,74,High
37,Female,Professional,18.7,5.7,0.9,4.2,6.1,190,23,529,0.2,7.6,5,2.2,86,High
49,Female,Professional,8.7,3.2,1.9,0.8,2.3,200,11,570,3.7,6.5,9,2.1,90,High
55,Other,Student,13.6,2.1,2.4,3.1,4.7,232,21,116,1.6,5.2,7,2.3,81,High
37,Male,Student,20.5,4.5,3.2,3.6,7.7,197,52,588,0.2,8.4,5,1.6,88,High
19,Female,Professional,16.8,4.7,1.8,0.9,8.0,74,8,372,4.0,4.8,9,0.2,89,High
16,Female,Student,12.8,5.0,0.7,1.5,5.1,160,40,95,3.8,5.3,7,1.8,74,High
26,Male,Professional,8.6,0.7,0.8,2.3,3.9,196,44,524,1.7,7.4,2,0.8,75,Moderate
27,Female,Student,11.0,0.6,3.6,4.5,1.4,244,34,233,0.4,6.6,8,1.3,73,High
12,Other,Unemployed,10.9,2.5,0.9,4.3,1.7,143,56,234,3.0,4.5,7,0.3,76,High
27,Male,Unemployed,13.3,1.3,2.9,4.0,3.4,157,47,510,0.2,6.4,2,0.6,81,High
48,Other,Self-employed,17.4,4.9,1.1,5.0,5.6,111,45,63,2.5,4.6,3,1.3,88,High
14,Male,Student,15.8,3.4,2.9,1.6,6.2,244,59,406,3.0,4.5,8,2.1,92,High
63,Male,Professional,11.0,5.0,0.3,2.6,1.8,30,18,362,0.9,5.3,5,1.1,70,Low
58,Male,Student,10.0,1.5,0.8,2.5,4.3,141,46,590,3.8,4.9,2,1.2,81,Moderate
42,Female,Student,14.8,3.9,1.6,3.6,4.7,138,52,521,4.0,9.0,10,1.9,91,High
24,Male,Self-employed,18.1,3.7,2.1,4.3,7.1,225,50,406,1.4,8.8,7,0.6,80,High
27,Male,Professional,14.9,2.4,1.4,2.7,7.0,103,57,191,3.9,7.6,2,0.3,86,High
54,Male,Student,16.2,3.3,2.3,2.7,6.5,119,24,528,0.9,8.2,3,2.7,81,High
32,Other,Professional,14.3,3.7,1.3,3.2,4.1,39,33,430,3.2,8.5,1,0.9,86,High
13,Male,Student,13.4,5.4,2.7,3.8,0.5,91,46,331,3.0,6.6,9,1.1,85,High
38,Female,Self-employed,7.9,0.8,2.0,1.4,2.7,98,58,242,0.2,8.0,5,2.4,72,Low
49,Male,Professional,18.2,5.0,2.8,4.8,5.0,244,57,330,1.0,8.5,9,0.7,78,High
37,Male,Student,14.6,5.9,1.7,0.9,5.1,102,30,111,1.5,4.3,1,2.5,73,High
49,Other,Unemployed,16.3,4.5,3.5,0.6,6.8,67,23,356,0.1,8.0,10,1.9,76,High
57,Female,Professional,12.3,4.6,1.5,2.1,3.0,95,12,147,3.8,4.4,2,2.3,89,High
36,Female,Self-employed,15.3,1.7,1.2,3.7,7.5,164,42,418,0.9,8.7,9,1.5,85,High
22,Female,Unemployed,13.3,3.4,2.2,4.9,1.3,52,24,487,3.7,7.4,8,0.2,83,High
19,Male,Professional,12.3,4.4,2.0,4.7,0.4,39,5,312,1.8,9.0,1,2.2,79,Moderate
19,Male,Professional,12.2,3.8,2.1,3.6,1.4,193,20,572,0.5,6.0,10,0.9,76,High
44,Female,Professional,13.6,2.6,3.2,2.5,3.7,50,5,528,1.7,8.3,10,1.9,75,Moderate
64,Female,Professional,18.7,5.7,2.4,3.2,6.6,121,39,291,2.5,8.8,6,0.3,79,High
18,Other,Student,14.0,3.3,3.5,4.9,1.2,198,12,516,1.9,5.5,5,2.1,83,High
49,Female,Student,15.2,5.8,2.5,1.7,4.4,139,12,197,1.3,8.3,10,0.5,81,High
32,Male,Professional,13.2,3.6,0.1,2.7,6.2,102,6,168,3.3,5.9,3,0.5,88,High
19,Male,Self-employed,13.9,4.9,3.5,3.6,0.3,38,32,379,3.8,6.1,4,1.1,91,High
62,Male,Student,9.7,4.6,3.4,0.5,0.3,81,35,169,0.4,8.4,10,2.8,68,Low
32,Other,Professional,11.5,4.1,0.2,2.2,3.9,191,48,234,2.2,6.7,9,1.1,78,High
31,Female,Professional,6.5,0.6,0.5,3.1,1.5,224,20,583,1.3,6.0,9,0.9,83,Moderate
19,Male,Self-employed,11.9,0.9,2.2,4.6,3.6,185,15,152,3.0,4.8,6,0.8,79,High
57,Other,Self-employed,10.8,3.7,0.2,5.0,0.4,68,53,62,2.5,6.2,9,2.1,74,Low
42,Other,Self-employed,19.4,5.5,1.6,3.0,7.8,84,18,382,0.1,7.7,8,2.8,77,High
61,Male,Unemployed,18.9,3.8,3.9,4.8,5.2,30,41,334,2.5,7.4,8,1.3,89,High
40,Other,Professional,10.4,1.8,0.7,0.9,5.5,46,37,183,2.9,7.9,4,1.7,72,Low
59,Other,Self-employed,12.6,2.3,0.8,3.7,4.1,248,12,594,3.1,7.8,5,2.4,82,High
20,Male,Professional,17.0,3.9,2.7,2.3,6.6,77,45,334,3.6,5.8,8,1.6,93,High
26,Other,Student,16.4,3.8,0.2,3.9,6.7,211,38,322,3.8,8.2,3,2.0,79,High
41,Male,Professional,15.5,5.8,3.3,4.4,1.3,212,17,516,1.1,4.2,8,2.2,77,High
37,Male,Professional,12.9,3.4,0.8,0.7,6.1,34,47,109,2.6,4.1,7,2.7,76,Moderate
21,Other,Unemployed,15.1,2.5,2.1,4.7,4.5,101,20,423,2.2,8.8,8,0.8,90,High
40,Male,Student,13.1,3.4,1.0,0.8,6.1,108,40,392,3.3,8.4,2,0.1,90,High
27,Male,Student,20.3,4.8,2.6,3.9,7.3,20,58,403,0.2,6.0,1,2.9,81,High
47,Female,Unemployed,9.9,3.5,2.3,0.8,2.7,38,43,450,1.6,8.2,10,3.0,78,Low
31,Male,Self-employed,16.8,2.3,3.8,4.4,4.6,203,25,318,1.4,7.3,2,2.7,83,High
56,Female,Self-employed,12.9,2.4,1.8,1.4,6.3,211,21,311,2.6,4.9,5,0.9,86,High
48,Female,Professional,19.6,4.7,3.5,2.5,7.9,53,43,240,1.7,6.3,9,1.4,78,High
33,Female,Unemployed,13.3,0.9,2.3,4.7,4.9,83,59,475,1.6,4.3,8,2.3,81,High
18,Female,Self-employed,17.1,2.0,3.7,4.1,5.8,29,57,545,1.5,5.7,7,0.5,78,High
34,Other,Student,14.5,1.3,1.2,4.0,6.8,95,38,116,3.3,5.0,4,2.7,87,High
52,Other,Unemployed,19.7,5.7,2.2,3.9,6.0,207,22,64,1.9,8.1,3,2.5,85,High
51,Male,Self-employed,14.1,1.0,1.6,3.1,7.5,186,45,496,1.6,7.7,4,2.1,75,Moderate
40,Male,Student,12.8,4.7,0.3,4.8,1.8,85,45,351,3.5,4.3,8,2.6,82,High
27,Male,Unemployed,18.9,4.0,2.3,4.2,7.3,51,47,579,0.0,6.7,8,1.7,89,High
49,Other,Professional,13.0,4.0,3.2,2.5,1.7,70,40,571,1.3,7.6,6,0.4,81,High
39,Female,Professional,16.6,4.7,2.2,3.8,4.5,45,40,471,2.7,7.1,4,0.7,92,High
59,Other,Student,14.2,2.7,1.1,5.0,4.2,76,59,518,0.4,4.3,3,1.8,74,Moderate
49,Other,Self-employed,16.7,2.7,1.1,4.4,6.7,103,9,221,2.3,5.0,8,2.9,78,High
42,Male,Self-employed,7.8,2.1,1.0,0.5,3.2,207,32,178,1.8,5.9,10,0.0,70,Moderate
25,Male,Unemployed,13.9,3.8,3.9,3.8,1.1,202,53,206,2.7,4.6,2,2.0,83,High
64,Male,Student,18.7,5.6,1.6,4.5,5.7,25,9,475,2.1,4.7,8,2.3,78,High
44,Female,Self-employed,14.3,5.6,1.3,2.0,4.9,26,8,492,0.8,5.9,5,2.6,85,High
20,Female,Professional,18.8,4.4,1.7,4.9,6.6,213,7,231,0.5,6.5,9,2.8,85,High
38,Other,Student,15.3,5.5,0.5,2.3,6.1,100,37,100,1.2,4.3,10,0.3,71,High
35,Female,Professional,17.6,5.8,0.8,2.4,7.2,173,56,359,3.8,7.6,8,0.5,86,High
24,Male,Student,16.3,4.9,2.0,1.2,6.7,137,7,533,0.8,6.7,3,0.4,76,High
37,Female,Unemployed,13.9,2.7,3.2,0.9,5.5,114,12,305,1.8,8.8,4,2.6,73,High
40,Female,Self-employed,14.4,3.2,3.5,2.9,3.7,138,27,561,3.8,5.4,9,0.4,83,High
62,Female,Self-employed,13.1,5.6,3.5,3.2,0.2,117,10,238,0.8,5.3,6,0.1,74,High
60,Female,Self-employed,13.7,4.2,3.8,2.2,2.5,229,31,573,1.0,5.7,9,0.1,80,High
54,Male,Professional,15.9,5.0,0.5,3.2,5.8,143,26,306,1.9,6.7,3,1.2,78,High
39,Male,Self-employed,4.6,1.1,0.2,2.3,0.5,97,38,329,0.4,5.5,8,1.8,70,Low
39,Other,Student,13.8,1.6,0.4,4.4,6.1,152,5,354,0.3,5.5,9,0.7,80,Moderate
19,Other,Professional,14.8,2.4,2.4,4.8,4.1,234,56,530,1.2,8.3,1,0.9,84,High
34,Other,Unemployed,15.1,1.5,2.2,3.2,6.9,20,40,322,0.6,4.5,9,0.4,83,Moderate
40,Female,Professional,18.7,5.5,2.7,4.3,5.3,103,31,330,1.7,6.5,10,1.4,81,High
16,Female,Unemployed,15.1,1.7,1.5,4.3,6.4,149,13,112,0.4,7.8,2,1.5,74,High
53,Male,Professional,12.0,3.6,1.6,3.7,1.4,144,48,51,2.3,8.8,5,2.0,79,Moderate
18,Other,Self-employed,7.6,1.0,2.2,1.4,1.4,120,55,551,2.0,8.4,3,1.6,85,Moderate
53,Male,Unemployed,6.0,1.4,0.3,1.2,1.7,84,29,412,2.4,5.1,1,0.8,80,Low
47,Other,Self-employed,13.8,1.9,3.2,4.6,2.7,29,18,163,3.6,6.3,5,2.6,80,Moderate
52,Other,Professional,20.4,5.9,3.7,1.7,7.2,197,22,255,1.4,6.9,7,1.0,83,High
38,Other,Unemployed,15.5,4.9,1.5,1.6,6.2,70,53,214,1.1,5.6,2,2.1,79,High
57,Female,Student,12.6,4.2,3.0,1.2,2.9,88,59,124,2.3,5.6,2,2.1,87,High
13,Other,Student,19.7,5.5,2.2,2.9,7.3,60,22,481,1.0,4.9,3,0.3,82,High
36,Other,Professional,18.1,5.8,0.9,3.5,6.2,205,53,122,0.3,4.3,10,1.6,85,High
20,Female,Unemployed,13.2,3.0,0.3,3.5,5.2,96,31,277,0.2,7.9,8,1.2,71,Moderate
64,Other,Student,9.4,2.3,1.0,1.7,3.5,87,13,71,0.3,6.2,6,2.6,73,Low
38,Female,Self-employed,12.1,2.2,2.4,0.9,5.2,43,16,220,0.9,8.4,3,1.2,76,Low
12,Female,Self-employed,8.2,0.7,0.2,1.9,4.7,131,55,279,2.9,5.0,3,0.3,81,Moderate
34,Male,Professional,15.9,2.0,3.3,2.8,6.3,238,51,421,0.6,5.9,10,2.6,81,High
21,Female,Self-employed,12.6,2.5,3.9,3.3,1.8,75,22,538,1.0,5.8,7,2.7,84,High
53,Female,Self-employed,11.2,0.7,0.3,1.7,7.1,141,53,232,3.4,7.0,3,2.2,75,Moderate
63,Female,Self-employed,14.2,5.4,1.0,1.3,4.7,247,18,58,1.7,6.4,2,1.7,83,High
36,Other,Student,19.6,5.2,2.7,4.3,6.5,55,14,253,0.2,7.0,5,2.4,73,High
14,Male,Unemployed,13.5,1.9,3.2,4.4,2.8,21,24,211,1.0,5.8,8,0.5,77,Moderate
17,Other,Professional,12.5,4.9,1.4,1.8,3.1,243,26,508,1.2,8.7,1,2.0,73,High
17,Female,Unemployed,18.4,4.9,2.1,3.0,7.5,75,38,368,0.7,8.7,1,0.5,84,High
64,Female,Unemployed,14.3,2.3,3.6,2.5,5.0,228,52,258,3.9,7.9,1,2.3,81,High
13,Male,Unemployed,10.8,4.3,1.5,1.1,2.5,31,42,424,1.6,9.0,4,0.4,72,Moderate
29,Male,Student,8.7,2.1,0.3,4.7,0.7,159,9,409,1.6,5.0,8,2.2,78,Moderate
34,Female,Self-employed,10.7,0.9,4.0,0.5,3.5,104,34,573,3.9,6.2,8,0.4,83,High
13,Female,Professional,14.1,3.3,0.7,1.3,6.8,91,5,264,2.2,7.2,6,2.4,81,High
23,Other,Unemployed,8.0,2.9,0.2,2.1,2.0,169,30,356,0.3,5.9,7,0.5,68,Moderate
33,Female,Self-employed,15.5,1.3,1.6,4.4,6.9,221,11,529,1.8,5.1,10,1.3,91,High
48,Other,Student,9.7,3.2,0.5,4.0,1.3,231,11,481,2.6,4.2,8,2.6,74,High
31,Male,Unemployed,14.6,5.7,3.9,3.1,1.0,81,49,585,2.3,8.7,7,2.2,91,High
50,Other,Self-employed,16.2,4.5,1.5,3.6,4.8,211,9,103,3.4,5.2,2,2.6,83,High
35,Female,Student,17.1,4.6,3.3,2.0,6.4,47,24,102,3.9,6.4,6,2.0,83,High
59,Other,Self-employed,18.0,4.7,0.7,4.7,6.2,108,54,354,0.2,4.1,4,1.1,78,High
31,Other,Professional,11.2,4.6,0.6,0.6,4.3,175,32,173,1.0,6.7,1,1.0,82,High
12,Male,Self-employed,10.5,0.6,2.6,1.0,5.1,23,27,217,3.6,8.2,10,0.4,76,Low
12,Other,Self-employed,16.8,5.6,3.6,4.7,2.1,192,12,499,3.5,6.3,1,1.3,89,High
28,Female,Professional,16.0,5.1,0.5,4.8,4.4,109,51,83,0.1,8.6,5,2.7,70,High
12,Other,Professional,9.7,2.0,2.4,2.7,1.7,160,20,393,2.3,5.1,3,2.3,86,High
64,Other,Self-employed,15.2,3.5,0.3,3.1,7.4,102,45,509,1.3,5.0,9,0.1,82,High
63,Other,Professional,17.8,3.9,3.2,4.6,5.4,117,52,121,2.1,7.0,4,0.6,81,High
56,Female,Self-employed,15.7,1.2,3.6,4.3,4.5,227,10,178,0.9,8.1,1,2.0,84,High
41,Other,Unemployed,11.8,1.9,2.5,4.4,2.0,23,15,59,2.8,4.0,7,0.7,87,Moderate
52,Female,Self-employed,10.5,0.6,2.8,2.2,3.3,208,17,149,1.3,5.3,10,1.2,78,High
58,Other,Student,17.0,5.3,0.2,4.2,6.2,103,6,346,2.6,5.2,6,2.8,89,High
14,Male,Professional,5.1,0.6,0.3,0.8,1.9,124,53,568,0.3,6.6,4,2.8,68,Low
57,Male,Unemployed,8.5,2.3,0.7,2.7,1.0,173,6,539,3.9,7.1,10,0.8,82,Moderate
22,Male,Professional,7.6,0.9,1.1,1.6,2.5,127,17,209,1.0,6.7,7,1.8,75,Low
35,Female,Professional,15.5,4.8,3.0,0.7,6.4,121,23,168,1.6,5.2,4,2.1,80,High
33,Female,Professional,18.5,5.6,1.7,3.3,7.1,113,37,145,1.5,8.4,6,0.7,86,High
55,Female,Student,9.9,3.6,0.3,0.8,3.3,153,41,552,2.4,7.9,3,0.3,88,Moderate
56,Other,Student,13.2,1.3,3.4,1.0,6.3,249,59,408,0.4,7.2,5,1.0,82,High
37,Female,Self-employed,12.5,3.6,4.0,0.9,2.7,96,29,135,1.3,5.9,1,2.9,70,High
24,Female,Student,16.1,4.7,1.8,4.9,4.1,137,52,320,3.5,5.6,10,2.5,93,High
12,Female,Professional,8.6,4.5,2.0,0.7,0.2,203,42,282,1.6,7.7,6,0.3,81,High
35,Female,Unemployed,13.4,4.6,0.3,1.7,5.7,247,50,154,1.0,4.6,9,2.6,80,High
21,Male,Unemployed,14.3,2.0,1.5,3.4,5.7,100,44,534,3.6,4.2,3,2.0,88,High
46,Other,Unemployed,8.3,0.9,1.5,4.2,0.8,174,22,190,2.3,8.8,1,1.5,73,Low
35,Male,Professional,12.9,1.3,3.9,3.2,2.9,54,33,71,1.7,8.7,9,1.6,72,Moderate
39,Other,Student,18.7,5.8,2.6,4.9,3.9,244,41,135,3.8,8.7,6,2.2,90,High
47,Other,Unemployed,16.5,3.9,3.1,2.0,6.2,229,15,398,2.8,6.7,9,1.5,78,High
27,Male,Professional,15.3,4.5,0.5,2.6,6.6,205,49,68,2.7,4.5,3,1.6,87,High
51,Female,Professional,18.0,5.4,1.7,4.2,5.8,103,45,285,1.3,6.5,6,1.0,77,High
27,Male,Unemployed,12.6,5.2,0.8,3.6,1.7,210,51,149,2.2,5.8,3,2.3,87,High
28,Other,Unemployed,10.8,1.7,3.4,1.5,2.9,134,49,484,1.9,6.9,8,1.0,87,High
62,Other,Self-employed,7.3,0.8,0.6,2.7,2.0,180,27,247,1.6,8.5,6,2.6,83,Low
26,Female,Self-employed,18.3,5.6,1.8,4.9,5.1,114,27,319,0.0,6.3,9,2.3,74,High
27,Male,Professional,17.5,5.9,0.2,4.4,5.2,120,39,464,1.2,8.1,3,1.4,87,High
26,Other,Self-employed,8.6,3.6,2.5,1.4,0.1,140,7,523,3.9,6.5,9,1.7,78,High
45,Male,Self-employed,16.0,5.4,1.9,1.3,5.9,102,51,164,3.1,8.8,8,2.8,78,High
22,Female,Unemployed,11.7,1.8,2.0,4.2,1.8,116,22,347,2.5,6.4,4,1.5,75,High
12,Female,Self-employed,10.8,1.1,0.4,1.4,6.4,100,56,564,1.7,7.6,1,2.3,79,Moderate
26,Other,Professional,15.6,3.2,2.1,2.5,6.7,52,13,442,0.3,6.3,5,0.6,81,High
37,Female,Unemployed,15.9,5.0,2.3,1.3,6.4,119,52,130,2.4,6.0,10,0.9,79,High
62,Other,Self-employed,13.6,4.1,3.9,0.6,3.3,88,24,332,1.1,7.7,2,0.4,87,High
15,Other,Self-employed,12.6,4.0,0.1,4.4,2.8,59,28,575,2.3,7.7,5,1.2,89,High
54,Female,Self-employed,13.2,0.6,3.7,4.0,3.5,66,21,406,3.8,5.1,1,2.8,92,High
16,Female,Student,12.4,2.2,1.9,2.6,4.2,146,49,537,3.1,6.0,10,0.2,81,High
46,Male,Self-employed,11.0,5.7,0.8,1.2,2.0,192,16,225,3.8,4.0,3,2.2,86,High
24,Male,Self-employed,17.4,1.2,2.7,4.1,7.5,46,37,249,3.4,4.1,7,2.5,81,High
21,Other,Professional,14.6,4.5,2.1,2.1,4.0,154,10,444,0.4,4.7,7,1.6,76,High
22,Male,Self-employed,10.2,4.7,0.9,3.5,0.6,205,34,366,0.4,7.8,4,2.2,76,High
29,Other,Student,18.2,4.5,2.5,1.9,8.0,33,10,135,2.7,4.4,3,2.7,82,High
45,Female,Unemployed,15.5,5.9,1.9,2.4,3.9,151,52,82,2.6,8.7,4,1.9,82,High
50,Female,Self-employed,17.9,2.8,2.8,2.9,7.6,133,27,411,1.5,5.0,4,2.8,81,High
52,Male,Self-employed,14.7,4.3,2.8,3.9,3.1,229,50,221,0.2,8.4,8,0.8,77,High
53,Other,Professional,11.2,1.6,1.9,4.2,1.8,181,11,484,2.9,8.8,2,0.1,81,Moderate
61,Other,Self-employed,14.1,2.7,1.6,2.5,5.9,132,30,372,0.4,6.1,5,0.5,79,Moderate
34,Male,Self-employed,10.1,3.2,0.3,1.5,3.5,99,7,289,2.5,6.6,5,2.8,85,Moderate
18,Other,Self-employed,12.8,1.7,2.0,1.2,7.1,110,29,327,0.2,5.6,5,1.5,81,High
50,Other,Self-employed,13.8,5.5,1.0,2.0,3.7,185,7,508,0.7,8.5,8,1.4,82,High
14,Female,Unemployed,12.4,4.4,0.2,4.1,2.7,167,19,191,2.2,6.5,9,2.5,85,High
23,Other,Professional,14.4,2.1,1.3,1.7,7.7,65,43,283,2.4,8.9,1,2.4,80,Moderate
18,Other,Unemployed,10.6,1.2,0.3,0.7,6.6,166,8,323,2.7,8.8,6,1.4,85,Moderate
60,Other,Student,10.8,2.1,2.3,3.0,1.6,148,42,384,0.4,8.8,8,2.2,76,Low
37,Male,Self-employed,11.8,3.9,2.0,0.7,3.9,170,49,259,1.8,5.8,1,1.5,75,High
